Particle ID,FWS Total,SWS Total,FL Yellow Total,FL Orange Total,FL Red Total,FL Green Total
10831,176.6,80.44,28.76,36.09,49.15,39.14
10832,499.5,153.8,33.29,45.62,93.88,49.13
10833,330.2,157.8,45.57,42.25,77.95,39.07
10834,129.5,37.64,15.6,22.56,51.52,18.47
10835,740,108.2,67.1,120.5,248,73.24
10836,347.6,37.41,47.61,48.58,67.52,73.41
10837,121.4,78.36,18.9,27.13,45.48,20.57
10838,4608,3417,25.82,35.67,116.2,55.78
10839,164.7,51.18,40.31,40.61,70.58,72.84
10840,116.8,38.68,33.09,20.53,57.88,29.1
10841,285.4,88.74,33.54,38.29,64.71,60.9
10842,258.8,82.65,57.66,39.97,92.41,78.27
10843,97.12,41.9,46.89,25.29,63.68,47.77
10844,164.2,68.33,29.01,25.08,52.1,41.91
10845,184.9,59.91,28.39,34.24,62.32,24.3
10846,67.02,10.68,18.96,28.44,41.32,43.12
10847,183.8,86.51,40.22,37.44,63.55,85.19
10848,992.7,108.5,45.64,112.5,259.4,51.57
10849,135.8,40.81,31.93,24.48,58.87,69.79
10850,172.1,41.44,28.42,41.29,70.84,27.46
10851,124.7,54.11,39.91,31.43,64.63,33.51
10852,308.5,35.74,18.04,31.12,74.07,22.64
10853,186.6,79.43,22.98,29.28,78.18,34.34
10854,398.9,95.02,33.9,29.72,81.17,41.47
10855,339.2,108,43.84,40.86,77.96,58.8
10856,530.5,162,37.55,57.65,109.9,46.2
10857,312.1,65.31,61.2,65.23,116,53.61
10858,96.92,59.72,25.85,27.11,54.01,30.94
10859,590.1,113.6,66.47,51.21,97.82,87.99
10860,254.7,78.14,34.2,31.19,58.39,31.56
10861,1047,90.58,34.51,15.83,57.67,54.32
10862,281.3,66.66,65.16,60.87,132.7,77.85
10863,208.1,116.6,43.63,45.78,75.95,81.48
10864,256.5,66.92,26.53,35.99,66.13,27.73
10865,174.4,89.11,38.84,32.14,55.92,60.23
10866,5198,697.2,68.8,152.4,1947,79.8
10867,295.5,88.41,85.33,70.16,116.6,120.5
10868,768.3,137.4,57.29,80.89,196.6,54.9
10869,109.3,65.17,37.9,24.74,51.41,57.5
10870,487.8,161.8,88.26,68.49,167.6,100.8
10871,307.2,93.13,44.4,85.99,167.4,66.13
10872,138.7,82.59,37.83,29.38,69.41,73.95
10873,150,79.16,34.96,31.85,57.09,45.91
10874,168.8,79.13,37.63,31.68,74.41,51.43
10875,2.779E+04,6246,1575,1064,1.546E+04,638.5
10876,919.3,111.6,108.8,166.7,344.3,100.4
10877,2.072E+04,3016,175.2,1236,2.014E+04,296.6
10878,8219,650.8,114.5,199.9,2802,88.6
10879,904.8,69.66,74.29,86.32,196.7,76.4
10880,110.5,54.88,35.02,35.02,74.22,61.44
10881,260.7,179.6,30.06,30.26,67.37,25.4
10882,119.5,48.01,32.54,40.98,60.46,59.82
10883,185.7,86.01,67.97,52.85,83.44,92.76
10884,447.2,153.3,79.49,48.41,100,102.8
10885,117.9,72.4,16.59,20.79,53.64,38.91
10886,134.9,46.12,19.18,29.3,45.46,21
10887,162.7,40.49,36.04,42.18,54.07,29.61
10888,87.76,40.73,36.26,34.26,47.64,53.55
10889,423.9,71.41,62.12,53.24,143.1,58.77
10890,2.815E+04,6037,1435,805.7,1.086E+04,482.8
10891,530.6,189.3,54.51,38.93,103.6,70.53
10892,177.8,85.29,38.29,41.47,74.6,73.92
10893,183,81.52,56.96,39.98,63.27,87.71
10894,3375,4.185E+04,114.3,111.6,230.3,176.6
10895,47.93,46.82,80.86,46.34,150.2,23.14
10896,337.8,102.2,43.49,38.25,69.16,32.79
10897,523.5,90.78,53.65,47.93,103.6,46.74
10898,87.08,27.6,18.87,23.47,49.19,25.2
10899,397.4,58.39,31.75,38.07,94.39,51.22
10900,427.5,58.57,64.69,61.27,111.3,58.08
10901,849.7,271.7,109.8,87.98,206.1,98.81
10902,185.7,60.06,41.38,37.89,83.31,50.85
10903,215,71.98,26.2,34.39,47.05,26.48
10904,493.5,56.42,69.92,58.93,134.5,107.7
10905,119.6,27.91,31.31,25.3,58.04,45.53
10906,390.4,87.18,38.91,52.13,128.5,40.18
10907,140.2,39.29,33.54,30.53,74.16,61.02
10908,220,105.9,17.54,26.36,72.23,28.08
10909,165.1,82.67,43.17,32.16,74.28,56.74
10910,3.013E+04,8467,48.72,101.8,900.3,104.7
10911,583.5,101.3,41.99,40.34,93.34,45
10912,320.8,69.9,56.62,36.24,77.75,48.12
10913,203.6,92.29,46.47,37.92,75.76,70.4
10914,180.4,43.77,57.45,45.64,83.1,101.4
10915,22.55,14.72,18.76,12.66,22.02,19.86
10916,202.6,119.4,44.14,40.82,67.01,44.47
10917,104.2,38.41,23.12,23.55,54.07,54.92
10918,447.6,150.3,57.7,33.92,98.1,41.45
10919,214.6,63.99,42.59,42.38,81.41,66.41
10920,179.9,22.2,35.17,33.34,57.88,54.14
10921,1.514E+04,2976,169.3,964.5,1.745E+04,208.6
10922,368.8,133.5,47.17,35.93,79.68,57.73
10923,554.7,96.18,235.9,263.5,462.3,204
10924,640,190.3,58.82,55.97,144.7,62.7
10925,397,139.5,73.43,146,326.4,90.39
10926,338.1,57.43,47.32,46.62,93.49,81.61
10927,1276,252.8,71.04,62.64,558.9,56.64
10928,273.5,45.3,50.6,66.9,120.2,60.1
10929,182.1,74.73,17.32,29.66,57.47,43.38
10930,111.6,55.73,24.67,29.83,60.87,31.47
10931,320.9,149.2,76.57,61.26,128.9,84.97
10932,149.6,114.6,32.7,35.43,52.07,48.46
10933,116.3,34.12,25.65,18.48,37.36,22.8
10934,279.7,107,52.44,34.55,80.5,40.05
10935,405.8,137.1,27.99,39.96,91.32,59.35
10936,166.1,134.6,56.17,54.11,125.6,87.95
10937,115.1,34.61,39.71,29.77,62.13,71.58
10938,236.1,117.6,61.27,40.65,86.69,79.29
10939,155.5,62.94,24.46,30.3,62.41,29.98
10940,97.4,43.21,37.5,29.02,54.27,69.04
10941,280.5,50.78,24.02,36.73,64.72,53.63
10942,380,131.1,39.14,45.2,105.2,46.68
10943,102.2,38.6,34.18,28.62,59.38,17.49
10944,408.3,60.62,35.88,59.25,116.1,42.61
10945,429.4,43.45,63.86,55.82,99.73,118.8
10946,575.8,70.33,64.1,105.6,207.2,63.02
10947,253.2,148.5,55.95,40.23,101.4,44.07
10948,2723,1185,77.5,447.5,4245,131.3
10949,156.4,43.68,25.53,33.6,54.85,28.32
10950,69.81,49.48,32.9,31.75,198.8,28.86
10951,188.3,62.11,25.76,33.99,57.49,31.4
10952,179.8,67.84,19.41,31.67,43.71,43.54
10953,266.4,111.3,75.14,60.86,150.9,150.7
10954,183.2,42.66,37.24,40.99,81.09,32.59
10955,853.2,193,145.7,132.7,305.9,141.2
10956,674.5,185.5,64.57,70.2,160.7,61.03
10957,205.5,51.27,14.02,25.02,55.14,22.02
10958,397.4,59.79,76.92,58.36,133.7,94.74
10959,1.126E+04,1926,26.31,61.05,321.5,42.97
10960,94.25,45.14,25.61,21.31,47.71,28.01
10961,106.2,23.71,13.94,20.73,35.68,33.61
10962,174.4,39.63,27.33,29.01,59.92,36.34
10963,259.4,47.64,52.17,53.57,96.34,66.64
10964,212.5,120.2,49.91,31.73,73.25,36.65
10965,311.4,130.8,24.77,28.36,61.01,59.23
10966,185.7,102.4,48.61,48.01,102.1,60.42
10967,197.4,40.48,36.85,25.91,69.62,54.58
10968,26.39,16.58,10.65,13.48,63.16,33.72
10969,108.4,41.47,29.01,35.04,50.51,25.26
10970,85.42,47.7,31.36,27.34,60.64,12.24
10971,2701,717.2,239.9,422.7,946.9,236.7
10972,429.9,52,34.74,42.66,70.44,45.87
10973,205,76.17,39.93,39.27,87,72.41
10974,242.9,33.71,43.69,27.63,78.36,46.18
10975,1373,104.3,39.11,32.68,364.1,59.09
10976,269.2,84.02,39.99,27.79,62.84,19.42
10977,341.1,61.85,34.69,57.34,114.3,42.78
10978,164.8,48.41,26.08,34.89,65.94,28.23
10979,155.9,45.62,36.83,33.81,82.41,59.1
10980,359.5,107.4,34.2,74.92,120,44.24
10981,318.6,142,32.68,36.26,69.68,31.32
10982,169.5,89.12,27.82,33.97,51.61,43.24
10983,200,64.19,29.36,30.95,77.54,25.07
10984,1.553E+04,4946,115.3,754,1.075E+04,137.2
10985,266.1,108.9,41.67,35.5,76.03,39.2
10986,218.7,228.4,20.58,19.3,109.4,31.14
10987,80.99,47.06,10.55,15.34,43.68,14.07
10988,104.5,89.28,34.59,25.52,64.06,41.33
10989,136.2,64.61,21.7,18.78,48.65,39.47
10990,117.4,52.59,16.83,21.72,49.23,24.85
10991,230.2,47.64,42.09,40.72,93.88,42.58
10992,602.1,95.29,59.22,95.38,211.4,66.91
10993,606.7,60.89,31.6,61.65,143.2,52.35
10994,87.1,45.19,20.03,24.24,56.18,43.75
10995,231.8,56.79,38.12,37.34,86.26,59.49
10996,88.25,46.02,29.17,22.98,58.48,24.67
10997,160.7,96.43,29.09,23.63,53.98,23.92
10998,7963,709.2,79.93,218.7,3191,90.73
10999,184.2,92.58,26.61,31.82,55.95,22.82
11000,585.4,96.25,43.75,38.73,426.7,94.41
11001,298.1,57.1,22.89,54.61,86.79,28.31
11002,47.76,34.82,25.82,22.77,118.5,25.95
11003,530.5,76.89,59.46,84.14,191.5,87.23
11004,582.9,1148,60.01,100.8,231.2,68.74
11005,109,92.09,22.64,19.59,44.01,33.97
11006,1.417E+04,3387,1049,663.2,8453,361.3
11007,828.9,56.98,104.6,106.4,203.4,212.2
11008,175,80.97,33.21,48.47,94.58,56.11
11009,531.1,237.4,55.66,47.1,129,63.78
11010,303,43.11,57.04,37.71,86.32,39.18
11011,134.3,27.91,19.87,34.84,67.06,26.33
11012,158.7,40.14,21.65,33.32,66.71,37.89
11013,469.4,193.7,62.28,62.93,106.8,87.45
11014,321.7,36.57,53.82,58.24,111.8,70.4
11015,199.4,40.44,17.13,26.12,59.82,29.66
11016,243.2,60.74,35.31,41.11,70.52,38.75
11017,4.711E+04,1.384E+04,4757,5254,1.159E+04,3964
11018,380.9,76.17,19.76,63.47,112.4,37.77
11019,147.3,37.5,15.08,22.93,45.58,34.96
11020,407.4,79.56,43.93,37.88,82.64,33.93
11021,112.2,61.49,23.02,20.14,51.15,30.79
11022,219.2,39.97,22.23,32.43,65.73,26.38
11023,263.1,57.84,43.12,49.29,101.9,66.99
11024,486.5,165.2,50.55,50.39,109.1,72.1
11025,360.7,204,48.22,49.26,102,51.88
11026,802.6,44.89,65.87,59.6,104.7,59.58
11027,303.2,139.3,49.72,52.09,84.21,56.03
11028,192,71.37,37.32,37.11,80.3,63.3
11029,450.3,316.4,41.51,42.75,96.64,54.39
11030,132.5,51.81,34.12,28.32,49.83,39.88
11031,251.4,126.8,36.25,30.11,61.4,21.56
11032,211.8,109,51.24,44.82,108.9,96.74
11033,141.1,75.85,30.29,29.77,51.48,30.27
11034,268.8,41.96,39.48,47.52,87.23,41.08
11035,187.6,44.91,25.99,21.31,69.65,38.46
11036,180.4,71.07,20.77,32.54,59.1,37.5
11037,319.7,55.42,38.32,46.5,92.93,55.95
11038,166.2,46.3,28.5,41.64,60.23,28.29
11039,394.9,58.45,82.46,58.64,140.4,146.2
11040,309.4,48.8,35.26,37.28,86.78,58.56
11041,168,79.63,25.68,27.31,62.77,55.23
11042,174.1,112.2,26.51,24.9,63.67,58.67
11043,100.9,40.74,15.44,22.75,45.32,29.76
11044,365,143.3,73.45,73.32,129.1,122.3
11045,144.7,67.32,20.96,28.08,65.86,35.61
11046,9362,881.3,129.9,622.1,8961,297.4
11047,800,222.4,102.6,85.88,161.1,102.8
11048,157,51.69,28.02,45.09,100.8,44.34
11049,21.45,10.14,15.22,13.3,29.27,14.78
11050,20.38,10.27,10.29,10.47,27.24,39.29
11051,24.53,17.22,22.19,11.75,32.35,29.66
11052,20.59,10.26,14.74,11.22,25.5,33.04
11053,408.3,120.7,57.72,52.58,111,61.98
11054,250.8,78.83,40.3,42.73,89.32,74.16
11055,118.1,53.39,33.86,68.09,152.2,49.35
11056,482.5,193.5,35.94,34.74,94.96,42.84
11057,114.2,87.08,17.26,28.39,58.33,47.36
11058,153.7,38.48,42.03,29.04,74.63,37.24
11059,591.2,77.43,51.18,74.48,193.3,48.47
11060,123.5,55.89,28.67,15.94,55.5,35.39
11061,841.2,83.45,79.52,100.6,237.5,81.28
11062,408.5,44.89,72.51,66.99,129.3,112.5
11063,241.2,50.53,27.23,36.47,69.34,35.31
11064,896,139.1,65.92,60.96,132.4,76.24
11065,162.6,25.08,19.27,27.06,56.26,27.22
11066,5042,656.8,96.37,125.5,2489,132.5
11067,42.11,14.43,23.45,23.3,31.05,13.66
11068,434.3,174.2,23.11,31.86,71.44,35.16
11069,262.6,50.97,33.1,46.92,84.81,64.87
11070,2.999E+04,5.959E+04,96.54,62,174.5,88.63
11071,316.4,138.2,47.58,45.88,96.34,90.88
11072,722,124.9,61.49,98.9,206.9,66.25
11073,260.4,94.94,39.73,43.77,93.25,37.76
11074,166.1,49.48,49.7,45.14,80.34,71.56
11075,269.4,99.89,24.04,25.24,52.9,24.3
11076,225.7,72.13,38.34,47.55,65.89,31.82
11077,314.5,59.75,31.58,48.87,70.95,49.67
11078,26.43,19.2,13.86,16.85,34.41,33.14
11079,172.1,47.61,21.51,30.26,57.01,20.96
11080,168.1,50.85,37.91,44.96,73.82,55.15
11081,357.4,55.33,29.8,29.39,57.62,29.52
11082,228.8,62.31,36.42,46.9,77.83,34.8
11083,277.8,71.96,41.45,50.23,119.5,53.01
11084,358.5,123.2,87.28,54.3,105.3,128
11085,814.6,111.4,37.2,87.46,177.9,50.95
11086,220.6,45.27,21.86,45.84,78.5,42.28
11087,131.8,37.54,21.58,21.68,49.78,37.41
11088,199.5,63.02,35.21,34.93,85.87,43.81
11089,791,160.7,61.1,60.25,135.5,73.61
11090,126.8,34.39,19.19,24.18,70.5,47.85
11091,710.8,86.71,68.16,130.4,232,90.42
11092,425.9,69.47,33.85,63.41,121.6,75.72
11093,480.5,67.37,34.51,57.13,120.2,65.24
11094,5139,834.8,63.23,126.6,2013,70.39
11095,128.7,49,33.54,32.59,82.68,19.46
11096,386.3,299.2,45.87,42.05,89.69,77.85
11097,64.96,41.83,18.46,28.21,38.91,30.85
11098,292.9,43.51,88.32,57.16,137.7,156.8
11099,234.3,44.74,22.05,35.15,65.49,35.09
11100,224.6,60.79,40.96,43.4,76.74,59.88
11101,232.4,96.1,30.15,37.48,91.29,58.05
11102,1.335E+04,652.7,82.32,189.5,3076,126.5
11103,210.2,43.24,21.78,37.75,68.37,45.59
11104,204,93.27,22.67,30.45,56.43,31.49
11105,536.9,86.13,39.36,77.53,144.9,65.99
11106,374.3,161.3,43.16,35.97,73.61,55.1
11107,289.6,84.11,32,40.73,87.89,68.36
11108,310.7,182.5,44.19,41.01,103.9,88.71
11109,1949,312.6,66.87,50.33,558.1,80.05
11110,248.1,38.23,27.15,31.07,54.03,31.47
11111,572.1,41.2,42.77,38.57,98,70.76
11112,4578,791.1,50.02,120.9,1912,88.11
11113,536.5,97.23,58.45,98.42,181.3,57.59
11114,262.4,68.13,31.73,51.16,93.51,44.42
11115,81.22,52.18,28.94,25.5,44.65,59.56
11116,201.2,129.5,39.33,30.08,80.05,39.93
11117,105.7,38.25,19.29,24.96,40.78,32.52
11118,343.8,71.41,41.65,31.27,77.13,44.58
11119,205.9,46.29,43.87,48.18,79.48,59.45
11120,497.4,90.72,69.38,79.15,165.4,87.36
11121,233.9,77.83,52.72,33.65,84.59,56.17
11122,187.6,76.21,23.67,36.58,69.05,56.27
11123,172.9,65.94,44.71,47.7,71.32,74.22
11124,160.9,84.96,73.63,39.38,85.28,72.68
11125,951.3,91.75,48.37,81.64,191.6,67.92
11126,147.4,70.86,34.14,16.14,39.83,20.2
11127,171.3,51.39,25.97,31.99,71.47,31.64
11128,69.23,21.13,24.96,26.07,146.7,46.8
11129,463.6,152,49.74,48.79,105.6,32.79
11130,341.6,64.52,22.97,57.13,131.7,39.85
11131,604.7,60.41,37.9,105.2,217.5,68.18
11132,218.8,34.54,22.64,29.56,54.27,20.06
11133,62.69,27.61,12.82,19.33,43,31.68
11134,327.5,58.67,23.62,46.59,79.07,44.4
11135,268.1,50.34,26.9,27.03,88.2,56.01
11136,4436,616.8,74.01,106.8,1971,107.1
11137,146.6,31.69,18.96,24.84,56.2,32.15
11138,143.2,31.67,28.29,26.5,50.15,26.25
11139,306.1,43.56,25.24,50.67,93.07,71.52
11140,179.7,69.71,30.3,24.48,68.53,42.34
11141,23.13,12.35,28.58,11.76,27.62,19.4
11142,119.1,45.86,38.64,32.71,47.28,42.95
11143,132.4,44.79,33.78,33.54,73.85,56.5
11144,485.7,123.2,45.4,83.49,178.6,35.4
11145,234.2,110.8,53.75,30.05,75.14,22.02
11146,616,55.88,49.87,85.05,212.8,49.67
11147,266.8,64.82,42.41,33.78,61.88,42.15
11148,191,85.1,45.2,43.53,104.1,58.81
11149,185.2,56.89,31.43,30.89,72.44,31.18
11150,3498,165.7,57.37,93.22,1083,103.3
11151,373.5,32.75,24.66,32.89,52.63,21.18
11152,170.5,65.85,54.28,40.56,86,36.71
11153,240.4,143.8,38.44,30.57,79.46,64.28
11154,195,129.7,34.95,31.01,66.09,36.78
11155,345.4,62.61,34.37,55.79,112.4,79.4
11156,167.8,40.92,26.84,30.44,67.84,28.52
11157,537.3,112.7,73.76,45.28,110.8,57.68
11158,266.1,28.67,24.35,41.18,68.97,33.07
11159,123.6,39.75,34.77,29.75,53,32.38
11160,337.6,32.21,41.57,47.04,68.65,62.45
11161,209.5,24.98,15.02,35.2,71.99,29.3
11162,352.3,55.09,54.99,44.95,100.8,77.48
11163,239.8,38.35,37.09,27.32,62.83,36.81
11164,134,51.56,35.79,28.89,45.39,63.37
11165,549.6,50.73,41.98,67.16,153.4,48.47
11166,109.9,49.87,25.7,21.37,52.57,58.59
11167,212.9,42.89,30.65,45.77,87.85,38.21
11168,224.2,50.34,24.37,39.89,75.49,56.02
11169,204.3,115.6,20.63,31.2,72.7,46.52
11170,192.2,85,27.86,32.65,56.88,24.58
11171,675.4,112.6,40.83,80,154.4,70.36
11172,111.7,42.69,35.92,19.98,45.46,34.99
11173,123,53.72,19.56,25.48,64.37,40.53
11174,197.4,50.2,20.4,31.44,58.87,29.59
11175,468.5,76.12,36.84,63.44,155.3,67.16
11176,156.7,139.5,51.93,40.67,71.68,52.68
11177,269.5,53.01,49.97,31.86,88.97,31.39
11178,180.7,41.58,32.4,29.72,67.02,20.82
11179,170.5,36.69,31.93,36.1,66.98,59.03
11180,200,37.91,28.79,37.64,63.61,30.84
11181,6643,852.6,128.2,254.1,3324,138.9
11182,60.38,54.06,121.2,47.08,177.8,33.97
11183,308.7,127.3,62.2,58.13,113.4,103.5
11184,141.3,73.08,34.08,31.02,79.77,40.09
11185,918.1,138,80.26,107,214.2,87.75
11186,234.7,48.03,36.42,25,74.86,55.33
11187,294.4,127.3,30.03,28.44,75.34,45.2
11188,407.7,64.58,46.33,42.82,80.4,60.14
11189,169.3,97.79,24.02,18.85,51.62,28.08
11190,140.3,69.35,34.93,32.66,65.77,70.6
11191,286.3,90.23,81.93,74.88,133,149.6
11192,101,35.74,39.2,32.28,51.86,61.57
11193,316.6,33.22,81.38,76.03,118.3,123.2
11194,468.5,223.6,41.75,42.93,117.7,32.65
11195,220,46.59,19.38,45.76,73.03,36.62
11196,220.8,78.76,61.02,49.57,97.72,74.78
11197,163.2,44.43,33.35,48.71,77.68,71.57
11198,408.6,39.92,27.59,64.42,134.5,68.54
11199,158.5,76.27,25.38,23.16,49.26,20.6
11200,109,65.64,17.01,25.46,46.25,26.9
11201,1461,695.4,165.2,184.4,417.3,164.7
11202,201.2,102.3,31.42,35.68,52.73,40.58
11203,163.8,44.83,13.66,19.61,46.1,36.56
11204,226.1,67.07,28.68,32.58,60.1,28.77
11205,62.92,23.74,23.57,22.23,46.24,15.03
11206,358.9,59.91,37.13,121.5,278.7,40.53
11207,281.2,96.73,50.7,46.78,109.5,104.1
11208,101,42.97,29.35,33.3,50.55,47.04
11209,240.9,62.12,26.97,45.18,85.05,39.4
11210,143,42.44,22.67,32.72,73.04,27.88
11211,259.5,86.84,40.42,39.62,71.74,90.57
11212,113.4,84.27,30.72,22.64,49.63,42.25
11213,4051,767.7,56.9,95.52,1774,68.62
11214,234,65.88,28.13,39.61,83.8,38.61
11215,195.7,143,55.92,49.02,84.69,64.2
11216,23.6,14.46,22.47,20.8,43.85,14.98
11217,7.965E+04,2.479E+04,230,4749,6.592E+04,266.8
11218,91.93,147.3,32.11,59.02,341.7,42.07
11219,244.1,225.6,48.39,43.78,80.26,78.42
11220,247.6,186.3,31.8,40.24,74.46,41.04
11221,134.4,56,39.84,21.34,57.89,47.31
11222,436.3,49.59,23.99,52.23,80.88,24.22
11223,21.46,11.08,11.29,20.18,31.18,17.64
11224,90.65,56.32,25.08,25.97,65.9,58.69
11225,185.6,35.89,30.62,33.26,62.18,68.85
11226,175.4,77.17,62.93,58.91,92.51,102.1
11227,265.3,103.9,51.18,34.78,95.86,74.76
11228,500.5,90.47,60.54,72.65,146.8,73.25
11229,8031,732,87.29,228.7,3746,90.27
11230,279.8,157.2,21.49,30.06,58.25,30.32
11231,129.4,58.49,36.13,24.81,51.06,53.04
11232,125.9,67.93,26.62,20.42,53.15,61.16
11233,448.2,111.8,52.25,52.86,121,68
11234,128.1,75.9,43.41,37.15,76.27,63.33
11235,571.4,91.01,54.9,74.75,133,37.76
11236,379.7,166.3,58.2,70.1,122.9,111.1
11237,318.3,46.62,19.44,20.72,50.26,35
11238,221.3,121,40.8,84.53,152.2,50.09
11239,775.7,175.2,115.4,123.3,276.6,134.9
11240,199.7,36.51,51.72,32.79,60.17,60.97
11241,414.7,62.68,50.31,53.9,98.57,48.95
11242,324.4,74.78,32.65,39.51,75.29,34.09
11243,255.3,104.7,41.82,27.13,62.49,55.8
11244,614.8,173.1,108.4,92.64,191.4,188.3
11245,1623,113.1,70.57,69.01,581.7,59.9
11246,295.7,48.92,67.76,42.48,99.44,102.6
11247,154.5,100.1,36.72,40.61,70.21,84.05
11248,240.9,48.88,41.78,36.9,104.3,48.52
11249,213.4,49.3,69.57,42.7,76.92,76.31
11250,153.6,41.69,21.06,36.22,62.88,36.48
11251,184,50.98,32.35,34.72,57.93,43.92
11252,528.7,73.01,85.08,84.8,169.2,45.85
11253,149.5,40.65,22.32,26.92,45.67,25.77
11254,240.2,75.99,36.91,24.89,57.79,19.31
11255,215.2,151.3,80.88,148.1,215.3,113.4
11256,165.5,55.35,72.58,103.1,203.6,127.9
11257,687.9,102.3,70.85,61.83,127.6,71.68
11258,402.6,165.5,100.6,81.05,149.5,122.7
11259,404.9,182,63.55,39.07,78.31,42.66
11260,71.84,43.27,15.89,28.62,33.13,19.73
11261,177.6,98.42,41.74,32.61,67.65,74.03
11262,146.2,92.51,40.76,34.17,63.61,59.49
11263,246.2,96.36,37.38,76.3,102.8,63.51
11264,3022,462.5,222.6,467.3,1029,183.8
11265,533.2,111.8,40.1,65.19,129.4,68.04
11266,362.7,93.6,23.39,29.32,55.81,29.12
11267,102.2,28.45,39.67,28.43,50.43,48.79
11268,157.5,71.16,22.81,20.7,38.85,19.63
11269,397.1,64.41,43.39,46.23,75.31,25.49
11270,571,60.7,67.89,73.65,175.2,77.06
11271,304.9,63.8,37.73,59.75,101.3,52.37
11272,514.9,103.6,75.85,75.72,139.6,39.86
11273,285.3,50.86,28.59,60.72,98.65,52.84
11274,269.6,44.28,71.01,124.5,260.5,106.1
11275,705.3,246.9,89.59,132.2,241.3,118.7
11276,119.6,82.48,41.43,31.98,58.33,47.37
11277,2845,1584,19.23,39.49,110.4,27.89
11278,439.6,209.5,51.95,110.7,1173,117.9
11279,288.9,113.7,19.93,28.44,53.92,42.62
11280,80.01,35.35,29.47,20.81,38.78,14.95
11281,721.8,90.22,59.48,109.2,223.1,98.2
11282,1430,1865,14.73,24.78,92.16,37.51
11283,593.8,110.6,50.84,84.44,149.7,97.21
11284,196.2,110.7,30.51,33.75,49.02,60.29
11285,255.3,193.5,53.41,43.65,94.68,70.27
11286,176.2,83.05,23.39,28.65,53.12,34.77
11287,310.4,190.1,49.49,43.62,94.71,105.3
11288,759.2,128.7,45.97,97.29,164.1,70.61
11289,323.4,117.7,43.76,54.02,85.9,62.66
11290,336.7,137.7,45.21,37.69,66.84,57.08
11291,268.5,97.29,45.51,34.45,73.32,62.2
11292,315.2,60.45,35.22,62.92,95.74,41.56
11293,214.5,114.3,40.98,43.24,67.1,66.43
11294,355.4,85.03,38.19,49.56,80.81,58.5
11295,4707,713.4,56.06,95.3,1741,65.18
11296,2.465E+04,4919,820.2,689.5,9037,355.5
11297,104.1,61.04,40.48,35.92,57.08,74.6
11298,241.6,72.56,50.54,43.26,65.65,70.18
11299,150.7,32.43,41.61,31.09,61.35,54.8
11300,296.4,123.3,21.61,38.37,66.91,29.38
11301,157.6,78.68,35.42,36.11,86.5,68.71
11302,187,50.22,40.49,48.18,87.28,66.94
11303,418.6,39.75,30.42,54.33,87.21,74.6
11304,200.4,43.99,51.58,34.57,64.06,45.52
11305,182.5,66.95,21.68,41.44,93.9,33.17
11306,1221,119.1,171.8,239.1,505.1,170.1
11307,293.9,119,46.23,41.15,102.4,52.59
11308,7525,1115,90.24,185.9,3618,93.65
11309,187.1,76.25,26.87,23.76,47.59,39.06
11310,191,47.42,20.35,38.3,67.29,43.01
11311,145.4,43.52,32.67,99.42,175.9,86.25
11312,748.7,76,89.37,81.84,163.8,92.17
11313,2202,603,198.2,162.6,464.6,229.5
11314,139.4,78.53,21.63,35.33,55.33,31.01
11315,9657,1213,155.8,220.8,3977,98.7
11316,313.9,125.5,32.09,40.89,65.05,53.04
11317,872.6,283.1,92.34,80.4,191.6,93.16
11318,110.4,44.09,33.61,30.9,54.93,57.24
11319,100.1,29.62,21.4,27.87,61.93,50.81
11320,102.6,39.05,20.03,28,41.13,31.99
11321,328.4,63.02,28.17,41.17,84.78,39.31
11322,352,103.6,34.64,40.7,91.68,30.98
11323,105.4,38.4,28.88,18.06,64.89,20.25
11324,562.9,401.3,27.06,59.55,117.7,53.3
11325,413.3,96.52,44.75,74.75,127.6,51.1
11326,399.7,66.96,56.38,71.18,106.5,56.64
11327,119.2,72.22,30.31,27.32,48.74,45.8
11328,343.9,75.45,32.7,63.55,108.8,34.62
11329,2502,736.8,39.8,175.8,2006,67.14
11330,292.4,93.49,76.57,59.12,111,123.1
11331,230.1,142.7,33.37,42.8,83.51,84.13
11332,261.9,114.9,45.52,42.17,69.31,68.83
11333,351.3,172.5,42.53,57.08,118.8,56.27
11334,282,121.6,64.64,55.18,105.4,112.3
11335,190.6,52.22,24.01,37.5,68.93,37.76
11336,541.7,97.96,48.35,68.14,171.3,69.56
11337,380.3,80.66,52.45,48.53,87.73,109.2
11338,210.4,33.79,28.78,38.79,55.43,30.66
11339,150.2,98.14,44.41,40.7,88.25,88.19
11340,307.9,150.8,37.3,37.57,84.12,66.8
11341,358.9,154.4,35.46,31.38,95.55,55.99
11342,356.2,267.2,40.2,42.57,81.88,39.27
11343,764.5,116,36.27,93.59,156.9,72.97
11344,174.3,47.56,22.33,27.33,63.21,45.3
11345,242,156.9,48.93,49.12,77.43,79.98
11346,124.7,61.61,28.4,25.58,50.61,13.87
11347,132.2,144.1,36.71,34.36,81.33,67.82
11348,127.6,38.23,23.16,23.8,50.64,24.17
11349,170.2,34.99,25.36,34.52,52.12,36.32
11350,390.4,81.33,53.54,71.94,151.3,101.3
11351,137.2,94.31,31.38,27.74,66.05,26.07
11352,277,79.59,39.54,36.27,67.39,59.86
11353,146,39.48,24.91,39.72,55.74,34.7
11354,245.6,57.58,29.89,34.53,75.58,32.76
